time,ppt,pdsi,soil,pet
1984-06-01,6.146180555555556,2.1956250000000015,26.406250000000004,185.6621527777778
1984-07-01,20.42013888888889,2.3909027777777783,20.409722222222225,212.9746527777778
1984-08-01,5.095833333333333,2.1210069444444453,16.726041666666667,178.94479166666667
1984-09-01,2.8288194444444446,1.4740277777777786,14.210416666666667,140.06631944444445
1984-10-01,2.1343750000000004,-0.3807638888888883,12.371875000000001,96.6392361111111
1984-11-01,47.579861111111114,-1.293402777777777,14.030208333333334,46.36701388888889
1984-12-01,46.045138888888886,-2.5095486111111103,26.061458333333334,31.49409722222222
1985-01-01,231.84201388888889,-2.004756944444443,102.58715277777779,30.876736111111118
1985-02-01,83.15,-1.8891319444444439,102.58715277777779,31.867708333333333
1985-03-01,85.65555555555557,-1.2753819444444434,102.5809027777778,58.79652777777778
1985-04-01,17.759722222222223,-1.8036805555555548,50.101041666666674,107.590625
1985-05-01,44.80520833333334,-1.9336805555555552,30.418402777777786,142.4152777777778
1985-06-01,7.919097222222222,-2.13704861111111,22.54618055555556,181.60104166666667
1985-07-01,1.2638888888888888,-2.172395833333333,18.077083333333334,218.05312500000002
1985-08-01,6.273611111111112,-1.9411111111111101,15.148958333333333,195.95243055555557
1985-09-01,1.182638888888889,-2.2234027777777765,13.066319444444444,144.89270833333336
1985-10-01,30.54513888888889,-2.0818402777777774,11.500347222222224,83.5045138888889
1985-11-01,69.08055555555556,-1.8519444444444437,33.359027777777776,43.768055555555556
1985-12-01,65.98750000000001,-2.4939236111111103,63.39444444444444,31.342708333333334
1986-01-01,199.69895833333334,-1.8851041666666661,102.58715277777779,26.911805555555556
1986-02-01,140.3371527777778,-1.0872569444444435,102.58715277777779,37.72465277777778
1986-03-01,19.985763888888886,-1.9422916666666659,69.25590277777779,72.76180555555555
1986-04-01,29.712152777777785,-2.7088194444444436,39.280208333333334,114.70104166666667
1986-05-01,15.935069444444444,-3.4431944444444436,26.45798611111111,148.56145833333332
1986-06-01,27.007291666666667,-3.0285069444444437,20.374652777777776,168.665625
1986-07-01,1.0972222222222223,-2.989479166666666,16.685416666666665,212.14895833333335
1986-08-01,8.217708333333334,-2.61361111111111,14.169444444444444,194.01805555555558
1986-09-01,39.19375,-1.8163888888888882,12.334375000000001,133.85555555555558
1986-10-01,23.08090277777778,-1.9040624999999993,10.934375000000001,86.246875
1986-11-01,8.065625000000002,-2.827152777777777,9.826041666666667,47.8451388888889
1986-12-01,184.21666666666667,-2.483229166666666,100.6170138888889,31.42118055555556
1987-01-01,233.02743055555553,-0.7039236111111102,102.58715277777779,29.986458333333335
1987-02-01,49.05069444444445,-1.3342361111111103,101.71493055555555,41.13020833333334
1987-03-01,71.809375,-1.0310069444444439,100.89618055555556,57.43541666666667
1987-04-01,56.454166666666666,-0.657812499999999,79.59444444444445,89.91180555555556
1987-05-01,20.181250000000002,-0.6179861111111102,38.01840277777777,135.0111111111111
1987-06-01,7.91388888888889,-1.0564583333333326,26.065625,180.50208333333336
1987-07-01,8.193402777777779,-0.9095486111111105,20.179861111111116,218.6326388888889
1987-08-01,1.0979166666666669,-1.063124999999999,16.55902777777778,195.0746527777778
1987-09-01,9.075000000000001,-1.2488888888888878,14.083333333333336,145.20798611111113
1987-10-01,11.639930555555557,-1.6506249999999991,12.273958333333335,87.21319444444445
1987-11-01,90.74652777777777,-0.9704861111111102,55.537847222222226,42.80694444444445
1987-12-01,127.57777777777778,-0.9087152777777772,101.18333333333334,29.06493055555556
